,className,category,topic,level,duration,chapters,lessons,startDate,subtitles,creatorName,creatorSocialMedia,reviewNum,satisfaction,communityPosts,likes,feedbackPct,feedbackTime,feedbackNum,originalPrice,discountAmount,couponDiscount,installmentPeriod,discountPct,monthlyPayment,coupon,referenceDate,classURL,finalPrice
0,"[클래스문방구] 기본으로 그리다, 모나미 볼펜 인물 드로잉",penPencil,인물 드로잉,초급자,20주 수강 가능,12,32,바로 수강 가능,True,모넥스(MMMMONEXX),https://instagram.com/mmmmonexx,302,95%,53개의 글,4178,96,평균 12시간 이내 응답,"1,710개의 피드백 더보기","269,000원","-84,500원","-40,000원",5개월 할부,46%,"월 28,900원",3만원 쿠폰,2021-06-09,https://class101.net/products/FvmThO9I75KkhtoXiPMQ,"144,500원"
0,[클래스문방구] 꿈꾸던 이상형을 내 손으로 그려보아요! 나만의 창작캐릭터 그리기,penPencil,"인물화, 창작캐릭터",초급자,20주 수강 가능,12,42,바로 수강 가능,True,숩 SOOV,https://www.instagram.com/sooveeny/?hl=ko,170,98%,23개의 글,4130,95,평균 3일 이내 응답,"1,398개의 피드백 더보기","309,000원","-77,588원","-40,000원",5개월 할부,38%,"월 38,282원",5만원 쿠폰,2021-06-09,https://class101.net/products/ndlPxzaSFpD2KTat4BTH,"191,412원"
0,"[클래스문방구] 발길이 닿는 곳, 시선이 머무는 것들을 담아요. 함형미의 어반스케치 드로잉",penPencil,어반스케치,입문자,20주 수강 가능,12,39,바로 수강 가능,True,함형미,https://instagram.com/ham4611,225,98%,77개의 글,4022,98,평균 7일 이내 응답,"1,019개의 피드백 더보기","385,200원","-103,500원","-40,000원",5개월 할부,37%,"월 48,340원",3만원 쿠폰,2021-06-09,https://class101.net/products/oxGy1t2m7zSJbFM0b70E,"241,700원"
0,[🧡1+1] 둡의 연필드로잉부터 채색까지,penPencil,인물화 드로잉,입문자,1년 수강 가능,0,0,바로 수강 가능,True,클래스101,,,,,3906,,,,"854,431원","-339,577원","-50,000원",12개월 할부,45%,"월 38,737원",5만원 쿠폰,2021-06-09,https://class101.net/products/1Jen7xz5KzVtyk4iUHMs,"464,854원"
0,[클래스문방구] 영원히 남을 일상의 기록 - 그림쟁이 지니의 어반스케치,penPencil,어반스케치,입문자,16주 수강 가능,10,39,바로 수강 가능,True,그림쟁이지니,"https://www.youtube.com/channel/UCwWBIESkTT_8hL6hXBMiXBQ, https://www.instagram.com/jini77park/, https://www.facebook.com/jini77park",695,94%,83개의 글,3844,,,,"339,791원","-90,291원","-40,000원",5개월 할부,38%,"월 41,900원",3만원 쿠폰,2021-06-09,https://class101.net/products/fYhk3YPtksEXTbVtkp1u,"209,500원"
0,"[클래스문방구] 손바닥 안에 그려내는 배낭여행자의 기록, 아이린의 여행드로잉 클래스",penPencil,여행드로잉,입문자,16주 수강 가능,10,32,바로 수강 가능,True,아이린,"https://instagram.com/drawyourtrip, http://www.facebook.com/drawyourtrip",158,95%,54개의 글,3750,,,,"369,000원","-149,100원","-40,000원",5개월 할부,51%,"월 35,980원",3만원 쿠폰,2021-06-09,https://class101.net/products/XMgNY1NCdRy11yrl9qV6,"179,900원"
0,[클래스문방구] 볼펜 한 자루면 충분해요! 선아시와 함께 오늘의 나를 그려요.,penPencil,볼펜드로잉,입문자,20주 수강 가능,9,27,바로 수강 가능,True,선아시,https://instagram.com/sunahlove,169,95%,38개의 글,3375,97,평균 7일 이내 응답,377개의 피드백 더보기,"227,000원","-75,560원","-40,000원",5개월 할부,50%,"월 22,288원",3만원 쿠폰,2021-06-09,https://class101.net/products/8mxJ9PhDoMJw9gcxXsmb,"111,440원"
0,"[클래스문방구] 감성을 그립니다, 고고일러스트의 샤프로 그리는 인물 드로잉",penPencil,샤프 인물 드로잉,입문자,20주 수강 가능,10,29,바로 수강 가능,True,고고일러스트,http://instagram.com/gogo_illust,149,97%,88개의 글,3147,,,,"390,400원","-164,100원","-40,000원",5개월 할부,52%,"월 37,260원",3만원 쿠폰,2021-06-09,https://class101.net/products/fFr7PYYkmlztkprlvtRn,"186,300원"
0,[클래스문방구] 선과 선이 만나 떠나는 카콜의 어반 스케치 여행,penPencil,어반스케치,입문자,20주 수강 가능,13,36,바로 수강 가능,True,카콜,https://instagram.com/shlim204,800,97%,14개의 글,3075,,,,"369,000원","-117,700원","-40,000원",5개월 할부,42%,"월 42,260원",3만원 쿠폰,2021-06-09,https://class101.net/products/gkUBbVSRw7vQnnoFdhH5,"211,300원"
0,[클래스문방구] 깊이있는 인물화 표현을 위한 해부학 드로잉,penPencil,인물 드로잉,초급자,20주 수강 가능,11,49,바로 수강 가능,True,"choier, 최 형 석","https://instagram.com/choierart, http://facebook.com/choierart, https://www.youtube.com/user/indigochoi",118,99%,56개의 글,2617,,,,"349,500원","-114,520원","-40,000원",5개월 할부,44%,"월 38,996원",3만원 쿠폰,2021-06-09,https://class101.net/products/nlTICpDf2mvZqLZO9mZ7,"194,980원"
