,className,category,topic,level,duration,chapters,lessons,startDate,subtitles,creatorName,creatorSocialMedia,reviewNum,satisfaction,communityPosts,likes,feedbackPct,feedbackTime,feedbackNum,originalPrice,discountAmount,couponDiscount,installmentPeriod,discountPct,monthlyPayment,coupon,referenceDate,classURL,finalPrice
0,"[클래스문방구] 그날의 온도를 기록하는 법, 여행 드로잉 수채화와 캘리그라피",calligraphy,여행 드로잉 수채화 캘리그라피,입문자,20주 수강 가능,10,31,바로 수강 가능,True,봄봄캘리,https://instagram.com/bbohyuning,53,92%,7개의 글,787,,,,"376,600원","-127,100원","-40,000원",5개월 할부,44%,"월 41,900원",3만원 쿠폰,2021-06-09,https://class101.net/products/KESWXVSaU0ufzrQfMWUK,"209,500원"
0,"[클래스문방구] 사각사각 아날로그 감성, 펜글씨에서 펜캘리그라피까지",calligraphy,펜글씨,입문자,20주 수강 가능,10,40,바로 수강 가능,True,컨셉캘리,"https://www.instagram.com/conceptcalli, https://www.youtube.com/channel/UCf1a9ubhyhr7HiuVYsUXCYA",201,100%,16개의 글,766,100,평균 6시간 이내 응답,966개의 피드백 더보기,"339,600원","-82,100원","-40,000원",5개월 할부,35%,"월 43,500원",3만원 쿠폰,2021-06-09,https://class101.net/products/xmfrADxK0LP73uFaT0y0,"217,500원"
0,[MINI] 특별한 날엔 특별한 글씨를! 캘리애의 기본 캘리그라피,calligraphy,캘리그라피,입문자,12주 수강 가능,2,8,바로 수강 가능,True,캘리애,"https://www.instagram.com/jeju_callilove, https://www.youtube.com/channel/UCcDZPjAsL2EBy_Lz45Lp8BQ",54,98%,,726,,,,"99,000원","-30,300원",,3개월 할부,30%,"월 22,900원",,2021-06-09,https://class101.net/products/zDHuA2hBbOEptSmWnTNb,
0,"[꿀조합 할인🍯] 한글 정자체와 손글씨의 조화, 바른 글씨로 마음 필사하기",calligraphy,바른 글씨와 필사,입문자,1년 수강 가능,0,0,바로 수강 가능,True,클래스101,,,,,713,,,,"631,200원","-183,622원","-40,000원",12개월 할부,35%,"월 33,964원",3만원 쿠폰,2021-06-09,https://class101.net/products/z7nA3CZY2DK3uv8uBYTa,"407,578원"
0,[클래스문방구] 영문 캘리그라피 이탤릭 서체 - 기초부터 응용까지,calligraphy,영문캘리그라피,입문자,20주 수강 가능,11,47,바로 수강 가능,True,한손,https://instagram.com/littera_fontana,,,14개의 글,662,,,,"368,800원","-74,300원","-40,000원",5개월 할부,30%,"월 50,900원",3만원 쿠폰,2021-06-09,https://class101.net/products/raxehRpzlQ20o4Hi7eQ7,"254,500원"
0,"[🏆BEST특가] 수채화로 물들이는 나만의 캘리그라피, 캘리 수와 차근차근 함께해요.",calligraphy,수채화 캘리그라피,입문자,20주 수강 가능,9,30,바로 수강 가능,True,캘리 수,http://instagram.com/hyunycase,,,2개의 글,602,,,,"340,800원","-91,929원","-90,000원",5개월 할부,53%,"월 31,774원",9만원 쿠폰,2021-06-09,https://class101.net/products/eFUywfXlK9nEmi5oxdSW,"158,871원"
0,"[🏆BEST특가] 빈티지 감성 만년필 손글씨, 이탤릭 영문 캘리그라피",calligraphy,만년필 영문 캘리그라피,입문자,20주 수강 가능,8,43,바로 수강 가능,True,hi_fooo,"https://instagram.com/hi_fooo, https://www.youtube.com/c/Handofhifooo",,,10개의 글,592,,,,"347,000원","-92,400원","-80,000원",5개월 할부,49%,"월 34,920원",8만원 쿠폰,2021-06-09,https://class101.net/products/Uj8Iu3wKM7E6SgoaR6X3,"174,600원"
0,[🧡1+1] 아이패드로 디자인부터 영문 레터링까지!,calligraphy,포토샵 없이 프로크리에이트로 표현하는 디자인,초급자,1년 수강 가능,0,0,바로 수강 가능,False,클래스101,,,,,514,,,,"715,100원","-304,400원","-50,000원",12개월 할부,49%,"월 30,058원",5만원 쿠폰,2021-06-09,https://class101.net/products/Ue4bMb78gYrovFuHcv9K,"360,700원"
0,"[클래스문방구] 클래식한 감성 가득, 아이패드로 시작하는 모던 영문 캘리그라피",calligraphy,아이패드 캘리그라피,초급자,20주 수강 가능,11,33,바로 수강 가능,True,Aisha,"https://www.youtube.com/channel/UCfHxz4MDtLkBHD_H2oDNnmw, https://www.instagram.com/aisha.classroom, https://blog.naver.com/fill_aisha",,,19개의 글,387,99,평균 12시간 이내 응답,153개의 피드백 더보기,"286,000원","-57,000원","-40,000원",5개월 할부,33%,"월 37,800원",3만원 쿠폰,2021-06-09,https://class101.net/products/cVTWf91WmALqHEy3fzuD,"189,000원"
0,"[클래스문방구] 쉽게 쓰고, 쓱쓱 그리고, 소품으로 완성하는 캘리그라피",calligraphy,캘리그라피 소품 제작,초급자,20주 수강 가능,10,30,바로 수강 가능,True,블루향,"https://www.instagram.com/p/CCI4T_JFru5/?igshid=yw8uxitbz3yc, https://m.facebook.com/story.php?story_fbid=2455213464764495&id=100008275956069",,,12개의 글,367,,,,"249,000원","-69,059원","-40,000원",5개월 할부,43%,"월 27,988원",3만원 쿠폰,2021-06-09,https://class101.net/products/6gxb0zqktGOqxgKZ3PqV,"139,941원"
